"Project name","Project version","Project id","Version id","Channel version id","Component name",Version,"Channel version origin","Channel version origin id","Channel version origin name","Vulnerability id",Description,"Published on","Updated on","Base Score",Exploitability,Impact,"Vulnerability source","Hub Vulnerability URL","Remediation status","Remediation target date","Remediation actual date","Remediation comment",URL,Severity,"Scan date"
"Hub-Fortify-Integration-Test1",1.0,"f1ffceeb-42b8-43c6-88c2-853299cba899","0abf56da-85de-442a-9e0f-ea2ff1278092",,"Apache Struts",2.3.16.3,unknown,null,2.3.16.3,CVE-2016-0785,"Apache Struts 2.x before 2.3.28 allows remote attackers to execute arbitrary code via a ""%{}"" sequence in a tag attribute, aka forced double OGNL evaluation.",2016-04-12,2016-11-28,10.0,10.0,10.0,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-0785",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"f1ffceeb-42b8-43c6-88c2-853299cba899","0abf56da-85de-442a-9e0f-ea2ff1278092",,"Apache Struts",2.3.16.3,unknown,null,2.3.16.3,CVE-2016-2162,"Apache Struts 2.x before 2.3.25 does not sanitize text in the Locale object constructed by I18NInterceptor, which might allow remote attackers to conduct cross-site scripting (XSS) attacks via unspecified vectors involving language display.",2016-04-13,2016-11-28,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-2162",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"f1ffceeb-42b8-43c6-88c2-853299cba899","0abf56da-85de-442a-9e0f-ea2ff1278092",,"Apache Struts",2.3.16.3,unknown,null,2.3.16.3,CVE-2016-3081,"Apache Struts 2.x before 2.3.20.2, 2.3.24.x before 2.3.24.2, and 2.3.28.x before 2.3.28.1, when Dynamic Method Invocation is enabled, allow remote attackers to execute arbitrary code via method: prefix, related to chained expressions.",2016-11-01,2016-12-01,9.3,8.6,10.0,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-3081",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"f1ffceeb-42b8-43c6-88c2-853299cba899","0abf56da-85de-442a-9e0f-ea2ff1278092",,"Apache Struts",2.3.16.3,unknown,null,2.3.16.3,CVE-2016-3082,"XSLTResult in Apache Struts 2.x before 2.3.20.2, 2.3.24.x before 2.3.24.2, and 2.3.28.x before 2.3.28.1 allows remote attackers to execute arbitrary code via the stylesheet location parameter.",2016-05-17,2016-11-28,10.0,10.0,10.0,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-3082",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"f1ffceeb-42b8-43c6-88c2-853299cba899","0abf56da-85de-442a-9e0f-ea2ff1278092",,"Apache Struts",2.3.16.3,unknown,null,2.3.16.3,CVE-2016-3093,"Apache Struts 2.0.0 through 2.3.24.1 does not properly cache method references when used with OGNL before 3.0.12, which allows remote attackers to cause a denial of service (block access to a web site) via unspecified vectors.",2016-06-08,2016-11-28,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-3093",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"f1ffceeb-42b8-43c6-88c2-853299cba899","0abf56da-85de-442a-9e0f-ea2ff1278092",,"Apache Struts",2.3.16.3,unknown,null,2.3.16.3,CVE-2016-4003,"Cross-site scripting (XSS) vulnerability in the URLDecoder function in JRE before 1.8, as used in Apache Struts 2.x before 2.3.28, when using a single byte page encoding, allows remote attackers to inject arbitrary web script or HTML via multi-byte characters in a url-encoded parameter.",2016-04-12,2016-11-28,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-4003",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"f1ffceeb-42b8-43c6-88c2-853299cba899","0abf56da-85de-442a-9e0f-ea2ff1278092",,"Apache Struts",2.3.16.3,unknown,null,2.3.16.3,CVE-2016-4436,"Apache Struts 2 before 2.3.29 and 2.5.x before 2.5.1 allow attackers to have unspecified impact via vectors related to improper action name clean up.",2016-10-21,2016-10-21,7.5,10.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-4436",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"f1ffceeb-42b8-43c6-88c2-853299cba899","0abf56da-85de-442a-9e0f-ea2ff1278092",,"Apache Struts",2.3.16.3,unknown,null,2.3.16.3,CVE-2017-5638,"The Jakarta Multipart parser in Apache Struts 2 2.3.x before 2.3.32 and 2.5.x before 2.5.10.1 mishandles file upload, which allows remote attackers to execute arbitrary commands via a #cmd= string in a crafted Content-Type HTTP header, as exploited in the wild in March 2017.",2017-03-27,2017-05-10,10.0,10.0,10.0,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-5638",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,62054,"Apache Tomcat contains a flaw that allows a remote attacker to traverse outside of a restricted path of the host's work directory. The issue is due to Apache Tomcat not properly sanitizing the contents of a WAR file before it is deployed, which could be exploited by a directory traversal sequence in the file name(s) to delete and possibly create malicious files in the host's work directory.",2010-02-02,2014-03-09,4.3,8.6,2.9,VULNDB,,DUPLICATE,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,69456,"Apache Tomcat Manager contains a flaw that allows a remote cross-site scripting (XSS) attack.  This flaw exists because the application does not validate the 'sort' and 'orderBy' parameters upon submission to the manager/html/sessions script.  This may allow a user to create a specially crafted URL that would execute arbitrary script code in a user's browser within the trust relationship between their browser and the server.",2010-11-25,2016-03-20,4.3,8.6,2.9,VULNDB,,DUPLICATE,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,69512,"Apache Tomcat's default configuration does not include the 'HTTPOnly' flag in a 'Set-Cookie' header. The issue allows remote attackers to more easily hijack a session via script access to a cookie.",2010-11-30,2016-03-20,6.4,10.0,4.9,VULNDB,,DUPLICATE,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,70809,"Apache Tomcat contains a flaw that may allow a remote denial of service.  The issue is triggered when an error occurs due to the 'maxHttpHeaderSize' limit failing to be enforced in the 'NIO HTTP connector', which may be exploited with a crafted web request to cause a denial of service due to an 'OutOfMemory' error.",2011-02-08,2016-03-23,5.0,10.0,2.9,VULNDB,,DUPLICATE,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,71557,"The HTML Manager Interface in Apache Tomcat contains multiple flaws that allow a remote cross-site scripting (XSS) attack. This flaw exists because the application does not validate certain unspecified input related to the display-name tag before returning it to the user. This may allow a user to create a specially crafted URL that would execute arbitrary script code in a user's browser within the trust relationship between their browser and the server.",2011-04-07,2016-03-23,4.3,8.6,2.9,VULNDB,,DUPLICATE,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,71558,"Apache Tomcat contains a flaw that allows a local attacker to traverse outside of a restricted path. The issue is due to the 'SecurityManager' not properly making the 'ServletContext' attribute read-only, allowing for directory traversal style attacks (e.g., ../../). This directory traversal attack would allow the attacker to manipulate arbitrary files.",2011-04-07,2016-03-23,1.2,1.9,2.9,VULNDB,,DUPLICATE,,,,,LOW,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,87227,"Apache Tomcat contains a flaw that may allow a remote denial of service. The issue is triggered when the parseHeaders() function in InternalNioInputBuffer.java fails to properly verify the permitted size during the parsing of request headers. With a specially crafted header, a remote attacker can cause an OutOfMemoryError exception, which will result in a loss of availability for the program.",2012-11-12,2016-03-23,5.0,10.0,2.9,VULNDB,,DUPLICATE,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,88093,"Apache Tomcat contains a flaw that is triggered during the handling of a null session request. This may allow a remote attacker to bypass the CSRF prevention filter.",2012-12-05,2016-03-20,4.3,8.6,2.9,VULNDB,,DUPLICATE,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,88094,"Apache Tomcat contains a flaw that is triggered during FORM authentication when handling a request that has been apended with /j_security_check. This may allow a remote attacker to bypass security constraints.",2012-12-05,2016-03-20,4.3,8.6,2.9,VULNDB,,DUPLICATE,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,88095,"Apache Tomcat contains a flaw that may allow a remote denial of service. The issue is triggered when an error occurs in the NIO connector during the handling of a terminated connection, which will result in an infinite loop. This will cause a loss of availability for the program.",2012-12-05,2014-06-30,2.6,4.9,2.9,VULNDB,,DUPLICATE,,,,,LOW,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,CVE-2007-0450,"Directory traversal vulnerability in Apache HTTP Server and Tomcat 5.x before 5.5.22 and 6.x before 6.0.10, when using certain proxy modules (mod_proxy, mod_rewrite, mod_jk), allows remote attackers to read arbitrary files via a .. (dot dot) sequence with combinations of (1) ""/"" (slash), (2) ""\"" (backslash), and (3) URL-encoded backslash (%5C) characters in the URL, which are valid separators in Tomcat but not in Apache.",2007-03-19,2011-03-08,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2007-0450",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,CVE-2008-5515,"Apache Tomcat 4.1.0 through 4.1.39, 5.5.0 through 5.5.27, 6.0.0 through 6.0.18, and possibly earlier versions normalizes the target pathname before filtering the query string when using the RequestDispatcher method, which allows remote attackers to bypass intended access restrictions and conduct directory traversal attacks via .. (dot dot) sequences and the WEB-INF directory in a Request.",2009-06-17,2016-08-23,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2008-5515",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,CVE-2009-0783,"Apache Tomcat 4.1.0 through 4.1.39, 5.5.0 through 5.5.27, and 6.0.0 through 6.0.18 permits web applications to replace an XML parser used for other web applications, which allows local users to read or modify the (1) web.xml, (2) context.xml, or (3) tld files of arbitrary web applications via a crafted application that is loaded earlier than the target application.",2016-06-24,2016-08-23,4.6,3.9,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-0783",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,CVE-2009-2693,"Directory traversal vulnerability in Apache Tomcat 5.5.0 through 5.5.28 and 6.0.0 through 6.0.20 allows remote attackers to create or overwrite arbitrary files via a .. (dot dot) in an entry in a WAR file, as demonstrated by a ../../bin/catalina.bat entry.",2010-01-29,2016-08-23,5.8,8.6,4.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-2693",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,CVE-2009-2696,"Cross-site scripting (XSS) vulnerability in jsp/cal/cal2.jsp in the calendar application in the examples web application in Apache Tomcat on Red Hat Enterprise Linux 5, Desktop Workstation 5, and Linux Desktop 5 allows remote attackers to inject arbitrary web script or HTML via the time parameter, related to ""invalid HTML."" NOTE: this is due to a missing fix for CVE-2009-0781.",2016-10-27,2016-10-27,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-2696",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,CVE-2009-2901,"The autodeployment process in Apache Tomcat 5.5.0 through 5.5.28 and 6.0.0 through 6.0.20, when autoDeploy is enabled, deploys appBase files that remain from a failed undeploy, which might allow remote attackers to bypass intended authentication requirements via HTTP requests.",2010-01-29,2016-08-23,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-2901",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,CVE-2009-2902,"Directory traversal vulnerability in Apache Tomcat 5.5.0 through 5.5.28 and 6.0.0 through 6.0.20 allows remote attackers to delete work-directory files via directory traversal sequences in a WAR filename, as demonstrated by the ...war filename.",2016-09-02,2016-08-23,4.3,8.6,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-2902",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,CVE-2009-3548,"The Windows installer for Apache Tomcat 6.0.0 through 6.0.20, 5.5.0 through 5.5.28, and possibly earlier versions uses a blank default password for the administrative user, which allows remote attackers to gain privileges.",2009-11-13,2016-08-23,7.5,10.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-3548",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,CVE-2010-1157,"Apache Tomcat 5.5.0 through 5.5.29 and 6.0.0 through 6.0.26 might allow remote attackers to discover the server's hostname or IP address by sending a request for a resource that requires (1) BASIC or (2) DIGEST authentication, and then reading the realm field in the WWW-Authenticate header in the reply.",2010-04-26,2016-08-23,2.6,4.9,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-1157",LOW,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,CVE-2010-2227,"Apache Tomcat 5.5.0 through 5.5.29, 6.0.0 through 6.0.27, and 7.0.0 beta does not properly handle an invalid Transfer-Encoding header, which allows remote attackers to cause a denial of service (application outage) or obtain sensitive information via a crafted header that interferes with ""recycling of a buffer.""",2010-07-13,2014-03-16,6.4,10.0,4.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-2227",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","6a95cb1e-2ee2-49d0-a707-dd4f663ccd5b",,"Apache Tomcat",6.0.18,maven,"org.apache.tomcat:annotations-api:6.0.18",6.0.18,CVE-2010-3718,"Apache Tomcat 7.0.0 through 7.0.3, 6.0.x, and 5.5.x, when running within a SecurityManager, does not make the ServletContext attribute read-only, which allows local web applications to read or write files outside of the intended working directory, as demonstrated using a directory traversal attack.",2011-02-10,2016-08-23,1.2,1.9,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-3718",LOW,"2017-05-26 01:30:59.716"
